Gene Name,Gene ID
rasl11b,65997
tpst2,8459
rpl15p13,100131338
trim4,89122
or2b11,127623
spats1,221409
nox3,50508
646057,646057
84815,84815
arafp2,644000
linc01102,150568
100132738,100132738
ppcdc,60490
xylt2,64132
xylt1,64131
fastkd5,60493
ccdc81,60494
hpse2,60495
ifih1,64135
thap7,80764
stard5,80765
itih5,80760
80761,80761
ndfip1,80762
spx,80763
igsf5,150084
adad2,161931
znf625,90589
timm29,90580
aoc4p,90586
btg2,7832
pxdn,7837
asmtl-as1,80161
defb105a,245908
defb106a,245909
fth1p7,2500
slit2,9353
txnl1,9352
slc9a3r2,9351
cer1,9350
slc22a6,9356
lhx2,9355
ube4a,9354
itgbl1,9358
lca5l,150082
dcdc2b,149069
cdkl2,8999
atp6v0e1,8992
pglyrp1,8993
selenbp1,8991
nol3,8996
kalrn,8997
limd1,8994
tnfsf18,8995
rps11p1,128718
fam192a,80011
btnl9,153579
100130857,100130857
usp3-as1,100130855
slc66a1l,152078
csmd1,64478
or7a1p,390895
or7a2p,390894
efnb2,1948
efnb3,1949
znf883,169834
efna1,1942
efna2,1943
efna5,1946
efnb1,1947
efna3,1944
efna4,1945
c5orf38,153571
rpl26p10,100270886
rpl21p25,100270881
fam181a,90050
or5j1p,401687
100294391,100294391
gpr35,2859
irx2,153572
gpr27,2850
gpr31,2853
gper1,2852
gpr32,2854
gpr34,2857
gpr33,2856
ccn2,1490
cth,1491
ctla4,1493
tp53rk,112858
ctnna2,1496
ctns,1497
ctnna1p1,1498
ctnnb1,1499
or10ab1p,390091
pask,23178
zfyve21,79038
ddx54,79039
pdcl3,79031
eri3,79033
c7orf26,79034
nabp2,79035
kxd1,79036
pvrig,79037
jakmip3,282973
znf396,252884
stk32c,282974
rell2,285613
pydc2,152138
slc46a3,283537
otop1,133060
linc00614,645587
bclaf3,256643
rsph10b,222967
nutm1,256646
ube2e4p,286480
linc02210,147081
ppiap28,390378
ccr5,1234
ccr6,1235
zkscan5,23660
ccr8,1237
ccr1,1230
ighv4-31,28396
ccr3,1232
ccr4,1233
ubbp2,23668
znf573,126231
ackr2,1238
kcnk17,89822
rps4xp21,126235
619426,619426
dnajc19p9,644589
basp1p1,646201
linc01107,151171
erfe,151176
or4c5,79346
or51b2,79345
tmem81,388730
440863,440863
supt20hl2,170067
chsy1,22856
ensap3,100128203
klf11,8462
tead2,8463
tpst1,8460
smarca5,8467
supt3h,8464
fkbp6,8468
prr29,92340
mettl18,92342
naf1,92345
gorab,92344
c1orf105,92346
pgap3,93210
fam8a5p,114181
fam8a6p,114182
ppp1r14bp1,50516
ppp1r36,145376
chst11,50515
podxl2,50512
sycp3,50511
krtap4-7,100132476
abcc13,150000
150005,150005
znf876p,642280
153577,153577
cdc27,996
pex11g,92960
tslp,85480
ptpn22,26191
pskh2,85481
bex4,56271
npm1p13,10834
tubgcp4,27229
cdh1,999
c22orf34,348645
cdc42,998
2088,2088
2082,2082
ern1,2081
erv3-1,2086
2087,2087
snora59a,677885
snora59b,677882
chtf8p1,677883
rpph1,85495
linc01699,100287948
srrm3,222183
agpat4,56895
agpat3,56894
wrnip1,56897
erp27,121506
krtap7-1,337878
cdan1,146059
ubqln4,56893
hist2h2bd,337874
hist2h2ba,337875
chsy3,337876
ttbk2,146057
zscan29,146050
644504,644504
hist2h2bc,337873
tmem219,124446
100128295,100128295
2409,2409
linc00265,349114
thsd7a,221981
toe1,114034
zkscan4,387032
gusbp2,387036
taf1b,9014
taf1a,9015
slc25a14,9016
taf1c,9013
mpzl1,9019
gnl3lp1,80060
toporslp,347281
fam72b,653820
krt8p11,347265
prorsd1p,344405
slc30a2,7780
psapl1,768239
nlrc3,197358
645752,645752
646216,646216
646214,646214
727916,727916
prdx2p2,646218
cd200,4345
mov10,4343
mos,4342
mog,4340
esrg,790952
790953,790953
uqcc3,790955
bcl2l14,79370
arhgef33,100271715
psmc6p3,100128218
100128219,100128219
gtf2a2,2958
stag3l2,442582
fam221a,340277
igkv1or2-118,339562
myo1a,4640
linc01734,339568
syne1,23345
esyt1,23344
smchd1,23347
ssr2,6746
dnajc16,23341
phf24,23349
dock9,23348
linc00452,643365
643368,643368
ddx43,55510
smpd3,55512
392490,392490
gab4,128954
100288123,100288123
gdf6,392255
rps26p6,392256
nav2-as4,399876
smco2,341346
linc01667,441058
ick,22858
441052,441052
b3gat2,135152
ptges3p3,441050
hsp90aa6p,441051
dux4l4,441056
441057,441057
c4orf47,441054
sdhaf4,135154
pbx3,5090
lmtk2,22853
linc02656,399716
ybx1p6,402375
rps2p31,392781
ankrd26,22852
snord14d,85390
snord14e,85391
rgs8,85397
fam207a,85395
golga8k,653125
adnp2,22850
zbtb8a,653121
igbp1p4,391672
gtsf1,121355
653129,653129
440479,440479
gdi2p1,2667
gdi1,2664
gdi2,2665
ciz1,25792
c4orf3,401152
gdf10,2662
fbxo7,25793
100507352,100507352
palm,5064
cntn3,5067
pam,5066
or6k6,128371
or6k4p,128370
pak3,5063
pak2,5062
401157,401157
gdf9,2661
pappa,5069
reg3a,5068
linc00965,349196
100289053,100289053
arpc1a,10552
401777,401777
100289058,100289058
ccdc158,339965
tmprss11a,339967
cd9,928
exosc9,5393
prrx1,5396
pms2,5395
exosc10,5394
phactr2-as1,285740
krt18p4,391256
sumo1p1,391257
spint4,391253
zc3h18-as1,400555
400556,400556
fendrr,400550
ing5,84289
efcab2,84288
tmem79,84283
rnf135,84282
c2orf88,84281
btbd10,84280
zdhhc16,84287
tmem175,84286
eif1ad,84285
ntpcr,84284
slc22a31,146429
edaradd,128178
plpp5,84513
mapk6p1,317686
actrt3,84517
dctn5,84516
mcm8,84515
ghdc,84514
mapk6p3,317684
acrbp,84519
cnfn,84518
p2ry10,27334
ppiap7,5489
eif3k,27335
ppiap15,5487
ppiap11,5483
ppid,5481
nkx2-6,137814
trim77,390231
rps6ka6,27330
tlk1,9874
abcf1,23
slc25a20,788
c16orf89,146556
fgfbp2,83888
wdr87,83889
slc25a2,83884
prss27,83886
ttll2,83887
eif3fp2,83880
mixl1,83881
tspan10,83882
krtap9-7,100505724
tp53bp2,7159
kbtbd2,25948
tp53,7157
top3a,7156
top2b,7155
top2a,7153
top1p2,7152
top1p1,7151
top1,7150
papln,89932
cd200r1l,344807
gpat4,137964
pcdhb1,29930
linc00312,29931
gpr132,29933
snx12,29934
rpa4,29935
nenf,29937
epha10,284656
283357,283357
ero1a,30001
b4galnt3,283358
cul5,8065
efemp2,30008
tbx21,30009
get1,7485
wnt9b,7484
wrn,7486
wnt11,7481
wnt10b,7480
wnt9a,7483
wnt2b,7482
cycsp16,360171
ubl4a,8266
naa10,8260
cycsp24,360177
f8a1,8263
100130547,100130547
100130548,100130548
rpl21p65,100271178
chad,1101
rpl21p63,100271176
rpl21p64,100271177
100131492,100131492
zcchc24,219654
100131496,100131496
100131497,100131497
lgals14,56891
hist1h2bps1,100288742
ints6,26512
znf23,7571
znf22,7570
znf24,7572
znf26,7574
znf29p,7577
znf28,7576
zscan20,7579
c22orf15,150248
zdhhc8p1,150244
prps1,5631
serinc5,256987
p3h2,55214
fam117a,81558
trim11,81559
lingo2,158038
tdrd3,81550
stmn4,81551
vopp1,81552
fam49a,81553
rcc1l,81554
yipf5,81555
ints14,81556
maged4b,81557
grid2ip,392862
pygm,5837
pygb,5834
zc2hc1b,153918
aldh18a1,5832
pcyt2,5833
pex5,5830
pycr1,5831
tp53tg1,11257
slc6a14,11254
hrh3,11255
pacsin2,11252
man1b1,11253
gpr45,11250
ptgdr2,11251
153910,153910
gask1b,51313
slc25a37,51312
tlr8,51311
slc30a6,55676
nme8,51314
mical1,64780
cerk,64781
slc26a8,116369
idi2-as1,55853
crtc3,64784
gins3,64785
tbc1d15,64786
eps8l2,64787
lmf1,64788
rbp7,116362
golga8f,100132565
tceal8,90843
ranbp1,5902
ranbp2,5903
100288822,100288822
ran,5901
rap1a,5906
rangap1,5905
rap1b,5908
rap1gap,5909
tekt4,150483
igfbp5,3488
naca3p,389240
phf13,148479
trim41,90933
rab19,401409
glipr1l2,144321
linc00284,121838
rbm46,166863
c6orf58,352999
390937,390937
hcp5b,352990
neurl1,9148
dyrk1b,9149
sem1,7979
mterf1,7978
mafk,7975
syngr3,9143
atg12,9140
pdcd5,9141
hgs,9146
nemf,9147
syngr2,9144
syngr1,9145
100290144,100290144
dynll1,8655
c10orf113,387638
fam25g,100133093
100133091,100133091
usp32p1,162632
nek6,10783
znf274,10782
znf266,10781
znf234,10780
nckap1,10787
slc17a3,10786
wdr4,10785
iqgap2,10788
yy1,7528
linc02085,152225
casq2,845
tmx2,51075
hsd3bp5,391081
acin1,22985
prpf4b,8899
mtmr2,8898
mtmr3,8897
bud31,8896
cpne3,8895
eif2s2,8894
eif2b5,8893
eif2b2,8892
eif2b3,8891
eif2b4,8890
c19orf44,84167
bcas3,54828
aspn,54829
fam138b,654412
nxpe4,54827
cdhr2,54825
trpm7,54822
c3orf84,646498
nde1,54820
ercc6l,54821
syce1l,100130958
znrd1asp,80862
linc01433,728228
100130950,100130950
linc01502,100130954
100130955,100130955
ccdc50,152137
commd9,29099
rangrf,29098
cnih4,29097
srrm1,10250
spry2,10253
lgalsl,29094
hcg9,10255
linc00339,29092
stxbp6,29091
cnksr1,10256
pgm3,5238
pgm5,5239
bnc2,54796
med18,54797
tet2,54790
fam91a1,157769
54792,54792
kctd9,54793
pgk1,5230
dio1,1733
tas2r42,353164
mbtd1,54799
pgm1,5236
gphb5,122876
akap14,158798
ankrd46,157567
157562,157562
fam90a10p,441328
tor4a,54863
kiaa1109,84162
cyp51a1,1595
ighv1-3,28473
snrk,54861
cyp24a1,1591
gtf2b,2959
cyp27a1,1593
hfe,3077
gstz1,2954
msh6,2956
gtf2a1,2957
gstp1,2950
gstt1,2952
gstt2,2953
znf549,256051
ccdc74b,91409
btf3l4,91408
acbd4,79777
zfhx4,79776
grtp1,79774
mctp1,79772
txndc15,79770
znf790-as1,284408
100129322,100129322
thtpa,79178
znf343,79175
creld2,79174
muc15,143662
fbxl15,79176
rbm42,79171
prr15l,79170
143666,143666
cenpo,79172
bcl9,607
nbeap1,606
100128056,100128056
603,603
bcl3,602
100128059,100128059
rpl7ap36,728179
728178,728178
tmem132d-as1,283352
fam90a18p,441326
fam90a9p,441327
linc02363,728175
znf878,729747
stau2-as1,100128126
100128124,100128124
100128122,100128122
eid1,23741
bhmt2,23743
npap1,23742
441698,441698
antxr1,84168
aipl1,23746
yme1l1p1,23749
znf792,126375
wtip,126374
igkv1-5,28299
elp5,23587
casp16p,197350
mir1277,100302214
fam207bp,729535
smug1,23583
ccndbp1,23582
casp14,23581
ankrd18b,441459
rnf208,727800
nutm2g,441457
atp1b3p1,484
spata31c1,441452
441453,441453
pramef31p,100129611
mir1245a,100302219
or5az1p,283193
619427,619427
sirt6,51548
vps37c,55048
sirt7,51547
znf581,51545
vps54,51542
plekhb2,55041
epn3,55040
ube2q2p1,388165
zscan26,7741
tas2r9,50835
100128691,100128691
tas2r8,50836
143286,143286
linc00301,283197
fam85a,619423
fgfbp3,143282
mtg1,92170
tmem187,8269
ap1s3,130340
lamp2,3920
100288034,100288034
100288594,100288594
100310756,100310756
283194,283194
loxl1-as1,100287616
eif2s2p3,283014
snn,8303
klrc4,8302
picalm,8301
283011,283011
acox2,8309
snap25-as1,100131208
cutalp,253039
znf653,115950
rpl21p28,100131205
100128588,100128588
rbm8a,9939
arhgap25,9938
pum3,9933
helz,9931
dclre1a,9937
cd302,9936
mafb,9935
p2ry14,9934
fen1p1,645931
brms1,25855
fam149a,25854
dcaf12,25853
armc8,25852
389705,389705
tecpr1,25851
rmst,196475
tapt1-as1,202020
gldn,342035
itga5,3678
itga7,3679
itga1,3672
itga2,3673
isl1,3670
islr,3671
itga4,3676
linc01951,441116
itga2b,3674
itga3,3675
edrf1,26098
szrd1,26099
chtop,26097
dcaf4,26094
ptpn20,26095
tor1aip1,26092
153893,153893
abhd12,26090
herc4,26091
igfl4,444882
bloc1s6,26258
scube2,57758
lyrm9,201229
optc,26254
pttg3p,26255
cabyr,26256
nkx2-8,26257
kcng2,26251
clec4e,26253
cxcr2p1,3580
fxyd6p3,406875
il10,3586
il10ra,3587
il10rb,3588
il11,3589
rbm24,221662
spata48,100130988
syndig1,79953
100132798,100132798
ccng2,901
paqr6,79957
ermp1,79956
646804,646804
nol10,79954
100132790,100132790
dennd1c,79958
ca13,377677
omd,4958
fabp2,2169
chd4,1108
ocrl,4952
odc1,4953
fabp4,2167
100133899,100133899
f12,2161
f11,2160
lca5,167691
f13a1,2162
h2afb1,474382
f8a2,474383
h2afb2,474381
f8a3,474384
actbl2,345651
hsf2,3298
hsf4,3299
taar9,134860
hsd17b4,3295
hsf1,3297
taar1,134864
hsd11b2,3291
hsd17b1,3292
hsd17b3,3293
herc2p9,440248
rpl7l1p11,347509
scube3,222663
elovl3,83401
golga6l22,440243
vsig2,23584
gsg1l,146395
nexmif,340533
aicda,57379
fam187a,100528020
dcaf4l2,138009
ventxp1,139538
727787,727787
100129744,100129744
slc22a10,387775
setp10,100287822
spdyc,387778
fubp3,8939
647283,647283
rdh13,112724
rd3l,647286
rbm43,375287
vn1r95p,100131141
tap2,6891
tap1,6890
tapbp,6892
tarbp2,6895
tarbp1,6894
tars,6897
tbx1,6899
tat,6898
tpt1,7178
golga6l10,647042
rnu7-9p,100147757
643977,643977
foxn3p1,643976
100144878,100144878
casc8,727677
znf501,115560
100128298,100128298
100129048,100129048
284898,284898
100129042,100129042
100129046,100129046
map3k20-as1,339751
727738,727738
tmprss7,344805
kdm1a,23028
cst5,1473
pramef19,645414
399879,399879
399875,399875
cstf2,1478
tmcc1,23023
rpl19p12,100129424
trbv7-1,28597
urb1-as1,84996
smim15,643155
ubl7,84993
pigy,84992
rbm17,84991
igkv3-20,28912
mep1a,4224
mep1b,4225
men1,4221
meox1,4222
meox2,4223
zeb2,9839
trbj2-7,28622
100288939,100288939
bms1p2,642826
crybg2,55057
pi4kap2,375133
dmrt2,10655
bace2,25825
znf37cp,79232
znf557,79230
cdkn2aipnl,91368
ankrd40,91369
wash3p,374666
dnm1p26,100216507
raet1k,646024
lrrc15,131578
adora2a-as1,646023
729549,729549
646029,646029
mark1,4139
gapdhp73,442262
642730,642730
yap1p1,442266
map1a,4130
map1b,4131
map2,4133
map4,4134
map6,4135
mapt,4137
palm3,342979
nanos3,342977
meaf6,64769
fam90a16p,441323
znf574,64763
linc00517,400208
613038,613038
npipb13,613037
dppa3p2,400206
400207,400207
linc02618,646730
sp2,6668
441666,441666
100288590,100288590
or4q3,441669
foxd4l3,286380
286382,286382
402182,402182
100287166,100287166
krt18p49,392516
ncbp2l,392517
krtap5-4,387267
fam47dp,139249
snord119,100113378
or2a20p,401428
srsf12,135295
eid2,163126
pm20d2,135293
dcaf17,80067
krt77,374454
znf192p1,651302
celf2,10659
celf1,10658
ccno,10309
znf267,10308
apbb3,10307
pmvk,10654
snapc5,10302
dleu1,10301
katnb1,10300
401522,401522
linc00032,158035
tmem132d,121256
rpl12p20,100270923
rbmy1e,378950
rbmy1j,378951
139629,139629
tmsb15b,286527
saa1,6288
saa2,6289
linc00574,80069
cbx1p1,645251
s100a13,6284
s100b,6285
s100p,6286
s100a9,6280
s100a10,6281
s100a11,6282
s100a12,6283
serbp1,26135
foxr2,139628
gstt2b,653689
brd2,6046
epop,100170841
snora62,6044
rnf2,6045
hspa8p16,100289643
rnf5,6048
rnf6,6049
fam226b,653687
rnf4,6047
rpl36ap24,100271508
ct83,203413
galp,85569
linc01560,203414
ucp2,7351
ucp1,7350
sh2b3,10019
ucp3,7352
slc35a2,7355
ugcg,7357
scgb1a1,7356
hdac6,10013
ugdh,7358
sra1,10011
tank,10010
bcl2l10,10017
pdcd6,10016
pdcd6ip,10015
hdac5,10014
armcx7p,653354
cblb,868
84741,84741
unc119b,84747
rpl9p10,100270855
runx1,861
runx2,860
cbfa2t3,863
runx1t1,862
cbfb,865
runx3,864
cbl,867
serpina6,866
100170939,100170939
trim43b,653192
abcc6p1,653190
linc01018,255167
tcaf1p1,653199
728208,728208
rpl36ap7,728202
pfn1,5216
pfn2,5217
pfkp,5214
vit,5212
pfkm,5213
pfkfb4,5210
pfkl,5211
fundc2p2,388965
c2orf78,388960
cdk14,5218
c2orf81,388963
trmt112p6,391358
400696,400696
100127961,100127961
znf847p,401983
frmd6,122786
ptrhd1,391356
xage1a,653220
srp9p1,653226
100130027,100130027
arfgap2,84364
nifk,84365
prac1,84366
arhgef34p,728377
snrpd2p1,119358
usp17l25,728373
usp17l26,728379
potef,728378
slc45a1,50651
c14orf28,122525
100130373,100130373
arhgef3,50650
spaca7,122258
ighv2-5,28457
plxna2,5362
pltp,5360
plxna1,5361
pmaip1,5366
tafa3,284467
cdx2,1045
plxnb3,5365
pnoc,5368
ceacam5,1048
kctd19,146212
prss29p,123787
slc29a4,222962
grapl,400581
lrrc75a,388341
100131515,100131515
tcl1b,9623
cpsf6,11052
rbm15,64783
ogfr,11054
100131510,100131510
ddx52,11056
100131512,100131512
wwp1,11059
lrrc37a5p,652972
gtf2ird1p1,729156
ppiap19,390006
gucy2gp,390003
nlrc5,84166
aldh4a1,8659
tnks,8658
socs1,8651
numb,8650
ddx3y,8653
linc00639,283547
rnu12,267010
pde5a,8654
daoa,267012
hla-dpa3,267013
oc90,729330
igkv4-1,28908
col19a1,1310
ms4a13,503497
igkv5-2,28907
igkv1d-8,28904
igkv7-3,28905
igkv1d-13,28902
igkv1d-12,28903
1319,1319
sost,50964
tbxa2r,6915
tbxas1,6916
tcea1,6917
tbx5,6910
tbx6,6911
tbx15,6913
tcea1p1,6918
tcea2,6919
rsl24d1p11,284288
497256,497256
bdnf-as,497258
znf175,7728
50818,50818
tmem116,89894
nsdhl,50814
cops7a,50813
golga2p3y,401634
trim26,7726
fam149b1p1,388181
usp30,84749
cenpbd1,92806
tcerg1l,256536
100049716,100049716
100129701,100129701
iglj1,28833
100129703,100129703
mdga2,161357
phf2p1,266695
iglc7,28834
snord76,692196
vipr2,7434
vldlr,7436
ezr,7430
vim,7431
vip,7432
vipr1,7433
best1,7439
fam78b,149297
731602,731602
hspa12a,259217
ly6g6f,259215
729887,729887
spata31d4,389761
spata31d1,389763
spata31d3,389762
389765,389765
or2t7,81458
cyp4f3,4051
c9orf153,389766
uts2b,257313
snord15b,114599
usp20,10868
usp19,10869
tmem154,201799
tigd4,201798
adam28,10863
slc26a1,10861
hcp5,10866
calml3-as1,100132159
c1orf147,574431
arid5a,10865
100133207,100133207
rbm22p5,100133206
linc00240,100133205
c9orf147,100133204
clspn,63967
prom2,150696
olig1,116448
clnk,116449
top1mt,116447
grin3b,116444
gkn1,56287
rab39b,116442
grin3a,116443
tm4sf18,116441
gabrr1,2569
gabrp,2568
gabrb2,2561
gabrb1,2560
gabrd,2563
gabrb3,2562
gabrg1,2565
gabre,2564
gabrg3,2567
gabrg2,2566
rpl23ap64,649946
2369,2369
2368,2368
2367,2367
2366,2366
spem2,201243
144874,144874
rabep1,9135
tor1a,1861
exoc4,60412
ascc2,84164
c9orf170,401535
e2f1,1869
730952,730952
nomo3,408050
cd58,965
cd59,966
cd63,967
cd44,960
cd47,961
cd48,962
cd53,963
cd68,968
cd69,969
dolpp1,57171
camk1g,57172
coro1b,57175
slc6a10p,386757
vars2,57176
386759,386759
zmiz1,57178
ppm1k,152926
c2orf68,388969
100287613,100287613
ankrd23,200539
nudcd2,134492
lrrc58,116064
649166,649166
abcg8,64241
abcg5,64240
153346,153346
dlgap1-as2,84777
cxorf58,254158
bola3,388962
mfsd3,113655
ccnj,54619
ino80,54617
cog5,10466
znhit1,10467
pibf1,10464
ppih,10465
clec10a,10462
slc30a9,10463
tacc3,10460
mertk,10461
fst,10468
timm44,10469
mpc1l,347411
cacna1h,8912
cacna1g,8913
sgce,8910
cacna1i,8911
herc3,8916
spdl1,54908
timeless,8914
bcl10,8915
cyp2w1,54905
nsd3,54904
fam163a,148753
tasor2,54906
cdkal1,54901
lax1,54900
mks1,54903
ttc19,54902
rps15ap39,100129284
100359394,100359394
gbp5,115362
100129282,100129282
gbp4,115361
cldn25,644672
slamf7,57823
grhl3,57822
ccdc181,57821
ccnb1ip1,57820
c6orf47,57827
rap2c,57826
57825,57825
hmhb1,57824
zp4,57829
catsperg,57828
cfl1,1072
cfl2,1073
cetp,1071
linc00889,158696
eid3,493861
cxxc1,30827
kcnip1,30820
tpra1,131601
zfp36l1,677
bphl,670
bpi,671
rps20p27,729927
braf,673
rnf133,168433
plekhh2,130271
pp2d1,151649
sgo1,151648
tsga13,114960
tafa4,151647
cstf3-dt,338739
100293532,100293532
cryga,1418
kcnv2,169522
100129449,100129449
cryab,1410
cryba1,1411
cryba2,1412
cryba4,1413
crybb1,1414
crybb2,1415
crybb2p1,1416
crybb3,1417
tmem86a,144110
100128718,100128718
linc01924,284294
ssc5d,284297
cyb5rl,606495
642533,642533
hapln3,145864
c1dp2,642538
abraxas2,23172
cxadr,1525
ttll12,23170
gpd1l,23171
septin8,23176
ctsw,1521
zcchc14,23174
cux1,1523
depdc7,91614
rgl1,23179
churc1,91612
cdc42p3,100128627
ppp1r2p10,100128626
cyb5ap2,100128621
fbxo44,93611
znf513,130557
snx9,51429
ddx41,51428
znf107,51427
polk,51426
amotl2,51421
prkag2,51422
linc00309,150992
pxdc1,221749
hepacam,220296
linc00310,114036
gtf2ird2,84163
linc00313,114038
sit1,27240
bbs9,27241
tnfrsf21,27242
chmp2a,27243
sesn1,27244
ahdc1,27245
rnf115,27246
nfu1,27247
erlec1,27248
mmadhc,27249
foxp1,27086
ghrl,51738
mtbp,27085
rps28p4,645899
645895,645895
upb1,51733
rapgef6,51735
msrb1,51734
uqcrq,27089
jph1,56704
bri3,25798
znf324,25799
fscn2,25794
pgls,25796
qpct,25797
cfap45,25790
ngef,25791
klhl30,377007
pmch,5367
rpl17p1,140748
fam27c,100132948
ube2s,27338
prpf19,27339
smim32,389332
prob1,389333
htatsf1,27336
c5orf46,389336
arhgef37,389337
znf638,27332
golim4,27333
snora20,677806
snora22,677807
snora14b,677802
snora15,677803
snora14a,677801
txndc16,57544
cc2d2a,57545
pdp2,57546
znf624,57547
disp3,57540
znf398,57541
snora23,677808
snora24,677809
441258,441258
441259,441259
100132942,100132942
tyw1b,441250
spdye7p,441251
441253,441253
itprid1,223075
645277,645277
389247,389247
tanc2,26115
ldlrap1,26119
wsb1,26118
389249,389249
100130000,100130000
kif12,113220
hmga1p8,100130009
snx22,79856
flj13224,79857
linc00115,79854
ifi16,3428
ephx3,79852
tm4sf20,79853
tlcd3a,79850
ids,3423
idi1,3422
idh3g,3421
idh3b,3420
fam90a8p,441324
cfi,3426
idua,3425
idsp1,3424
elk1,2002
elf4,2000
elf5,2001
eln,2006
fam151b,167555
elk3,2004
elk4,2005
nova1,4857
ccn3,4856
notch4,4855
notch3,4854
notch2,4853
npy,4852
notch1,4851
cnot4,4850
setd9,133383
100130170,100130170
100130171,100130171
100130172,100130172
100130175,100130175
100130176,100130176
ccdc85c,317762
adam20p1,317760
c14orf39,317761
il1rn,3557
il1rap,3556
il1r1,3554
il1b,3553
il1a,3552
ikbkb,3551
ik,3550
znf563,147837
il2ra,3559
100129878,100129878
mir4273,100422955
krtap4-11,653240
linc00628,127841
sh3gl1p3,727736
c3ar1,719
c3,718
c2,717
c1s,716
c1r,715
c1qc,714
c1qb,713
c1qa,712
erc2-it1,711
serping1,710
100131756,100131756
armcx4,100131755
100131754,100131754
tigd5,84948
285889,285889
cnpy1,285888
lrrc18,474354
cabp7,164633
474358,474358
abhd13,84945
ltv1,84946
zpbp,11055
serac1,84947
rpl35ap21,100271506
tm4sf1,4071
dhrs13,147015
abhd2,11057
proca1,147011
hsh2d,84941
rnu5b-5p,100147753
uqcrfs1p2,647123
xkrx,402415
nek9,91754
cenpu,79682
rtl10,79680
100129129,100129129
khdc1l,100129128
100129122,100129122
100129125,100129125
ptpn7,5778
ttc33,23548
ptpn2,5771
ptpn1,5770
284912,284912
ptpn3,5774
ptpn6,5777
ppm1m,132160
igip,492311
326332,326332
hnrnpa1p36,100128836
linc01165,100128830
tmem213,155006
pkmp1,643586
uhmk1,127933
lncri,401296
zmiz1-as1,283050
linc01432,100270679
401052,401052
krtap13-4,284827
linc01697,284825
tmem232,642987
mestp1,338470
642980,642980
100288416,100288416
ervmer34-1,100288413
fam230j,729461
c3orf67,200844
kctd6,200845
golt1a,127845
wfdc5,149708
ldhap5,729666
foxd4l6,653404
mael,84944
m6pr,4074
nbr1,4077
caprin1,4076
646745,646745
tacstd2,4070
wdr73,84942
epcam,4072
prss3p2,154754
ptpn4,5775
nudt21,11051
flrt1,23769
linc02171,100133461
cyb5a,1528
100133469,100133469
slc22a9,114571
gin1,54826
itpr1,3708
dpy19l2p1,554236
aspdh,554235
rpl36ap40,554234
pitpnb,23760
itpa,3704
setd6,79918
cep63,80254
slc35f5,80255
fam214b,80256
defb135,613209
bpifb3,359710
scrn2,90507
lrrc46,90506
evx1,2128
tcp1p3,400013
613206,613206
swt1,54823
ssu72p1,286528
slc38a10,124565
prr13,54458
tmem171,134285
cdrt15l2,256223
steap1b,256227
mov10l1,54456
fbxo42,54455
atad2b,54454
slc25a28,81894
550644,550644
nbdy,550643
slc7a5p1,81893
slirp,81892
depdc4,120863
scn2b,6327
scn2a,6326
scn1b,6324
scn1a,6323
scml1,6322
scn4a,6329
scn3a,6328
hmgb3p30,203510
fem1b,10116
enam,10117
hipk3,10114
kif20a,10112
arl17b,100506084
sgk2,10110
rad50,10111
tsnax,7257
tsg101,7251
tshb,7252
tshr,7253
tspy1,7258
tspyl1,7259
c19orf54,284325
coro6,84940
rwdd2a,112611
tmem86b,255043
tubbp2,647000
284581,284581
gdpgp1,390637
linc01138,388685
phospho2,493911
pappa-as1,493913
tes,26136
390638,390638
rpl7ap10,161406
rufy4,285180
285181,285181
plgla,285189
txndc2,84203
dhx8,1659
mex3b,84206
ddt,1652
ddx1,1653
ddost,1650
ddx6,1656
dmxl1,1657
ddx3x,1654
ddx5,1655
adam1a,8759
trpm4,54795
adam9,8754
adam6,8755
adam7,8756
sln,6588
adam15,8751
gapvd1,26130
pnkd,25953
linc01137,728431
fgf7p7,728433
c20orf187,728434
728437,728437
pnliprp1,5407
pnlip,5406
egot,100126791
gpx8,493869
pnmt,5409
pnisr,25957
basp1-as1,285696
taf11l1,285697
linc02112,285692
285690,285690
gcsaml-as1,148824
728071,728071
cntnap5,129684
taf8,129685
tmem179,388021
slc26a11,284129
388022,388022
dchs2,54798
284124,284124
fam27e5,284123
znf790,388536
wdr82p1,728505
icmt,23463
tox4,9878
ddx46,9879
zc3h11a,9877
negr1,257194
urb1,9875
fchsd2,9873
arel1,9870
sec24d,9871
ldb3,11155
ap4s1,11154
lsm6,11157
ptp4a3,11156
